V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,label
6.8848114,2.0225983,0.9659613,1.4486458,-0.21319759,0.6932359,-0.47212043,-2.1642807,1.5282121,0.9880444,-0.3652725,1.7252783,0.48582867,-0.27890825,-0.8081751,-0.8101284,0.6777957,-0.75581485,0
0.6215953,1.5810992,0.92992026,-3.526539,0.8846164,0.41094768,1.8418666,-0.16606724,-0.34853545,0.32723638,1.7549452,1.0465963,-1.5108893,-0.37743437,1.7834386,-0.98128283,-1.3424996,-0.72052544,0
1.061837,4.3782496,0.1850198,-2.2066643,-2.5064712,2.6110315,2.2544544,-0.6003087,-0.07445844,3.1396794,0.4947335,1.2959642,-0.8019558,0.33472008,-0.48759124,0.73446447,-0.2660728,0.09838196,0
5.9636397,-0.7956593,-2.7834978,-0.83776325,-0.31003332,-1.3645493,-0.44667488,-2.176417,-0.5496113,1.730516,0.9369742,-0.9611577,0.44920498,-0.050645944,-0.79251397,0.10542584,0.029490836,-0.29029453,0
8.564846,8.608117,-0.76156914,4.313435,-0.89621764,-1.2716693,-0.18026468,1.5705903,-1.938139,-0.20915128,-0.9300803,0.522987,1.3758172,0.7849944,0.16351733,-0.4080584,-0.35003945,-0.46598214,0
2.6489997,3.9874094,-1.0062106,-0.83538246,-1.7945884,1.3964024,1.594162,-1.4056101,1.1191634,2.7913387,1.1706058,1.3916539,0.2745916,0.31498277,-0.7864524,-1.2804768,-0.012441944,0.13000357,0
0.11485816,1.0552554,1.1063913,-4.0713806,0.1318499,0.9230704,2.6338365,-0.616209,0.10159839,0.09217456,-0.30058983,0.5284547,-0.8397371,-0.5047981,0.36872908,-0.101220116,0.01389365,0.17586373,0
3.802638,1.9888805,2.8892643,-2.6547456,-1.743799,3.1811652,-1.1402152,-1.2700313,1.461468,-0.4673171,-1.8807707,0.8566425,1.6263163,1.048001,-0.14842166,0.8762422,0.100463614,0.06697293,0
5.8170743,3.103591,3.3825462,0.53235173,-3.1541655,0.8118148,1.4744406,0.025735848,0.8871352,0.0686365,1.5505824,-1.6945512,0.93946016,0.9903052,-1.076872,-0.8548325,0.1581825,-0.025310075,0
4.9494905,1.4842598,0.25034362,0.005549508,-1.9898471,2.7930784,-0.4987303,-2.8652372,-0.415733,-0.45799115,0.4377243,0.5675078,-1.1900088,-0.27412882,-1.2071462,0.58569354,0.103367485,1.0558565,0
6.3490624,1.7089413,4.039303,-1.2811792,-0.7815593,0.45130426,2.491329,-0.47721505,-0.20585804,0.5660465,-0.6087915,-3.446631,0.9456702,1.1779842,0.43675396,-0.66405576,0.6822448,0.26923394,0
3.4117222,-0.026425097,0.05128491,-1.7973639,2.545933,1.661761,3.0719314,0.3708469,0.6881258,1.312805,3.265436,-0.51745516,2.4056697,0.8601957,-0.56181186,0.24826851,0.9004394,-0.42431647,0
-5.6276083,3.7242615,0.113105975,-1.8031588,3.5413733,0.5285818,2.7109873,0.907376,1.4537877,1.889513,-0.3968095,-0.1847507,0.86350405,-0.0033630244,-0.40068498,0.3476233,-1.0623862,-0.11635108,0
2.8426914,5.2592,-3.3647664,1.8115691,1.0078207,-0.8749899,-0.4032018,-0.7564792,1.0885301,2.6817553,0.69958246,0.5813588,0.14863726,0.28791702,0.611583,0.30847016,-0.12782913,0.58394927,0
-1.804075,5.815923,-4.6048293,-1.4603022,1.980252,1.2019355,-0.4317974,1.9015975,2.0548182,2.101466,0.5847809,2.1375074,-1.0056185,-1.0862969,0.64865583,-1.7792561,0.54192257,0.1086029,0
5.2380753,0.32309282,-3.8715417,-0.3195442,-1.1880373,-0.3804047,-1.3114009,-0.38973132,1.2409008,-0.7451768,-0.45173657,0.7149377,0.30511403,-1.0213233,-1.0161822,-0.36961478,0.47443426,-0.48571128,0
4.0107126,0.8134999,-4.302781,-2.2108867,0.7121304,-2.2151732,-2.9320214,1.2614311,-2.247367,-1.3705317,0.17117785,0.23295534,-0.20822917,0.8743491,-0.60288936,1.0495704,0.07206611,0.49333733,0
4.0846653,5.2080317,-0.9214627,-2.739195,-0.36774483,0.07772615,1.991305,0.44013596,1.4247572,-1.0177288,-0.53787667,1.3481307,-0.54744905,-0.37575138,0.46041846,0.112812236,-0.75699127,0.34449467,0
4.6232395,3.4619648,-4.6240745,-1.0586878,-0.21350177,-0.63121116,-0.5532728,-0.057428975,0.33232558,1.107176,-3.7600217e-05,-0.6616308,0.32426834,0.6239798,-0.07220046,0.1744036,0.49457893,0.093024746,0
3.1024866,5.842046,-5.195504,-0.67928493,-2.9112108,-3.7189722,0.5058716,-0.52562255,-0.593539,-0.15885863,2.0060856,-0.38788772,-0.6781871,1.1172749,0.08193147,-0.3051645,-0.13782538,-0.19936463,0
5.4968925,4.7028623,-2.1925313,2.0101845,-1.0303581,-1.6580423,1.3975914,0.0070194434,-0.47648576,0.8650008,-0.8738588,-0.86231923,0.14076717,0.45020217,0.1315894,0.02043841,0.22775047,-0.43357402,0
2.8822901,6.2285256,-1.9928359,-0.33708197,-0.6577373,-2.429979,2.6790783,0.14285813,-0.119466305,1.6643234,2.383411,0.21514492,0.1807697,0.2631956,1.0120223,0.0426634,0.74129814,-0.3068782,0
2.9086103,7.8598948,-2.003617,-0.8399222,-2.4366853,-1.9001697,4.869679,-0.39167225,-0.24421544,0.7007351,0.8063237,1.8276461,-0.42473537,-0.3336747,0.7748278,-0.018214244,0.66723746,1.7827477,0
3.8948517,0.6512916,-0.90645754,-0.75286293,3.545118,-0.61693496,2.8684056,0.5768283,0.1001703,2.8017747,0.29620376,-2.0208263,1.1410183,1.0952582,0.2682336,0.89508957,0.27664784,-0.69540685,0
-0.50200284,2.0332286,1.18591,-2.0802689,1.4313073,2.1709533,2.354572,0.26870406,-0.04550499,2.3919625,1.0633332,-0.35947782,1.415756,0.4299434,-1.3718606,0.391774,0.3512313,0.8295122,0
6.4879937,3.6885436,-3.022629,-0.053152222,1.1559091,-1.214394,2.773682,-0.6879576,0.22370572,0.2465771,-0.83860505,1.0782712,-0.058444418,0.91774905,-0.37248534,-1.0559111,0.80468005,-1.0968102,0
-0.68757653,6.4902244,-0.11794621,0.4433467,-1.2153702,-1.4197153,2.3812187,0.69877553,-0.16371119,0.6331216,1.5352048,-0.99205023,0.15704402,-0.18358502,1.1988536,0.026093144,0.94021565,1.5185548,0
6.6380124,2.2234287,-5.136434,0.4442835,-0.18678482,-0.98925984,-1.0210749,-0.89041513,0.71835506,-0.038618315,1.0274663,0.1631342,0.12117988,-0.07097829,1.0976509,-0.619375,-0.20510837,-0.01983404,0
2.8092563,7.4299603,-1.0869771,-2.077103,-0.8166488,2.4222348,-0.5582018,1.4502015,0.65242916,-0.047695186,0.30561265,-0.17923991,0.6926738,-0.5014549,0.31292412,-0.9974969,-0.47167388,0.32865074,0
-0.12808691,4.470039,0.21421312,-1.0171393,-0.9965911,-0.7993323,2.1931152,-1.0254464,1.0084162,2.0581102,1.1222649,-0.12294928,-0.32330987,0.037290663,0.28987086,0.46832648,-0.24031387,0.05090016,0
5.2124305,-0.04019577,1.7197713,1.1959198,0.98665243,1.2051463,3.2217097,0.44774562,0.7312924,0.7596847,-0.1108728,-0.067645244,0.19955161,-0.09751064,0.575419,0.6291419,1.3766029,-0.4052962,0
-1.9750978,5.5082364,-3.601301,2.0344868,2.051689,-2.2499332,0.75995713,1.1614265,1.3320066,1.592186,-1.2554724,-1.0552504,-0.6884899,-0.40854546,-0.96641827,-0.7427445,0.39989194,0.3228097,0
5.8964486,10.506767,-1.7893959,-0.33445904,-1.9154347,-2.3457057,2.3697047,-1.0845284,-0.15800276,-0.9894461,0.49765944,-0.7464631,1.0847269,0.15065734,0.5887908,0.030796163,-1.0861725,-0.26920047,0
0.4415023,2.7311997,-1.1713378,-4.520821,1.8882401,-0.3425615,2.556213,0.709903,0.8207384,0.22373869,0.6992307,0.657416,-0.65618545,-1.0787568,0.6940117,0.25407007,-1.0195901,0.21091694,0
5.429799,3.7419744,-2.6141577,0.0052632443,-0.99758476,-1.7591463,-1.6272844,-0.8870348,1.4210523,0.9201738,1.4068011,0.36974376,-0.48843583,-0.8952322,-0.23210917,0.16130179,-0.22170031,-0.027258623,0
-2.3526037,6.0982537,-0.6731032,3.7306635,1.2093407,-0.6219069,1.1985451,0.6540528,0.40988782,2.3729477,-1.7322452,0.5209577,-1.4420542,-1.1161385,-1.2494574,-1.3359721,0.3583881,-0.35994992,0
5.165447,6.507021,-1.1380937,0.001242602,2.1204052,-1.0237063,1.428143,-0.4461441,0.32523692,1.6185441,-0.7891094,0.7057553,-0.041614078,0.079635546,0.82064503,-0.52576953,0.26508364,-0.49941176,0
3.528498,3.0996153,-4.8648715,-0.1449142,-1.2432377,0.72834194,-1.4446558,0.8102322,-0.93237877,-2.546429,-0.1801389,-0.8945203,0.6194036,0.53551817,-0.5065604,-0.2651965,0.4378958,0.70617646,0
-0.20774096,4.491981,-1.5055989,-1.8441559,1.4216449,-1.9132763,4.4216814,-0.13448384,-3.175306,1.6098738,-0.11587624,1.0144874,-2.7217221,0.09574715,0.14239773,-0.5379298,0.049602296,-0.7767393,0
-1.4693413,1.8465714,-2.2092311,-2.3070679,-2.8005757,0.8681138,-3.1218612,0.669437,0.9916126,-0.14445905,-0.35725123,-1.0989515,0.3691043,-0.2972295,-0.7551695,-0.4424848,0.20552327,1.283856,0
5.1036935,0.6811756,1.351261,0.64587915,-2.5002036,-4.4115577,1.3881674,0.48350024,-1.7097085,-0.21615757,0.91215193,-3.2319741,-0.47521996,2.5014126,-0.6980286,0.004864159,1.3142257,-1.0456307,0
4.541716,10.126762,-3.8274052,-1.3331475,1.3801004,1.9135318,-0.040611163,2.9631128,-0.40338945,-0.80981266,2.2491376,0.24097794,-0.36468408,-0.99272865,0.8293529,-0.61538845,1.1633776,-0.43202,0
0.4689182,4.328499,-1.2718492,-0.2693121,0.6821974,0.88134825,-1.0617143,-0.8739838,0.054417945,1.5613278,-0.22119014,0.5449874,-0.6345821,-2.0758295,-0.33798265,-0.54564923,-0.10705758,0.7330883,0
-2.8381977,1.2724173,2.1217647,-3.8364384,3.8080783,3.0357568,0.56103736,0.21014763,1.1794796,0.64783096,-0.56283605,0.8134912,0.4314852,0.9448184,0.61086076,-0.58698845,1.6426342,0.2327567,0
7.3783555,4.0076327,-0.85204816,0.5380162,-0.46217057,0.52809817,2.3740683,-0.806822,0.18529178,-3.6689286,0.38187656,-0.2906176,1.1052663,-0.6923908,0.5571906,0.9892054,-1.1401501,1.2659907,0
1.4508708,3.0445569,-4.203145,-0.38463005,-0.0734277,-3.160111,1.1853383,-1.1840162,-2.4208748,-0.19419163,-0.9016356,0.53675556,-1.0695161,-0.33539444,-2.474228,-0.21855125,0.3145748,0.34999377,0
2.0086732,3.5690043,0.6932484,-2.9107022,-0.6895308,1.7957921,2.5756192,-0.4062267,-0.21667373,3.0350075,0.21187687,0.5180895,1.2099473,1.2971776,-1.303489,0.25061023,-0.72133553,-0.23370856,0
0.740261,0.405691,-1.1322957,-1.281695,-0.47090042,-0.4159809,-1.0456798,0.08696674,0.60265046,0.85848385,0.09570534,0.773022,-0.24368317,-0.15585238,-0.04406724,0.63434213,0.8856797,-0.44396117,0
3.053477,4.4493566,-5.9344006,-0.4096983,0.5782685,-3.8346906,0.90086794,2.2093108,1.2286143,1.1884903,-1.0720483,0.27843544,0.925565,0.91256964,-0.51128924,0.52681476,0.8172334,-0.21276844,0
1.7011355,2.9733152,-4.6832595,2.512522,-1.4725643,3.1406507,0.10599759,2.777292,-0.46154642,-0.93102264,-0.15265426,-0.21557091,-0.891157,-1.1164454,0.31830254,1.3738698,0.8808084,1.3383032,0
4.3716893,2.8663812,-3.8959131,-0.63081986,-0.0691021,-4.1431828,0.5133536,0.3136674,0.33650896,0.22724384,-1.4109143,-0.833791,0.5912011,0.36196867,-0.34917188,-0.24934249,0.28232315,-0.8255595,0
4.55133,8.073453,-0.94455093,-0.31701276,1.4135016,-4.2702894,2.1563966,0.8638319,1.3663268,2.0295622,-2.7979364,2.1467152,0.5020359,0.7748168,-0.42075825,1.2698361,0.29886016,0.15270132,0
5.5529747,0.60498154,-3.1496453,-1.5062045,-1.7688181,-1.8860806,-0.36688852,-0.20980316,-0.024079403,0.088498704,1.3039641,-0.1667706,0.10614651,0.87499154,0.28630918,0.01734042,-0.43207282,0.23709597,0
6.8586307,5.02535,0.018694963,-1.1890675,0.40935034,3.7708173,2.5520988,0.6172795,-2.3175857,1.4169004,-1.2084297,-2.447597,-0.60185766,1.6178133,-0.27561554,-0.045546103,0.6567473,-0.6525585,0
4.4313397,5.8455462,-5.373036,1.2354625,-0.32342696,-1.2062603,2.8116658,0.6050156,-1.1077598,1.6856467,-2.4978843,-0.62211496,-0.6867559,1.3658017,0.4217132,0.20547256,-0.043937955,-0.32101497,0
3.7028828,2.6726036,-2.0992355,-2.5645888,0.82404137,0.9151299,4.3136044,1.5039015,0.18794124,0.99440986,1.0330868,2.2571142,0.6328314,-0.3201132,0.09471714,-0.44890353,0.11581429,0.6282284,0
4.7631016,3.6996984,-0.7584655,0.385843,4.852965,0.4950727,1.8433136,1.4392674,0.43456197,-0.20920333,-0.031634405,1.5165931,0.9445787,0.8848926,-0.802934,0.73193336,-0.9760993,-0.030660918,0
0.5546487,3.8213828,0.93727547,0.67305833,0.023138726,-0.9021929,-0.20278123,-0.9435319,-0.74811655,-0.97766757,-0.12711658,-0.37488818,0.2843258,-0.63882923,-0.2331096,-0.45712343,-0.2586417,-0.25736862,0
6.5078416,0.2193963,-2.0808322,2.6918013,0.47314247,-1.4702765,-0.73355037,-1.528385,0.18349184,1.321599,0.1765433,-0.4723784,0.854914,-1.4369671,0.16064988,0.4624771,0.78645325,-0.7378167,0
4.1904845,6.0325856,-2.9412673,2.8308945,-1.2111694,1.3631885,-0.97057945,1.7627466,1.2006098,1.1579827,-1.5481727,0.22517629,1.0457201,0.33248925,-0.20766982,0.6897839,-0.55895776,-0.23141026,0
4.542213,0.6142545,-0.38550776,-2.9471433,0.35092103,-0.9830531,3.0919611,-2.5650015,-2.7048178,-1.8391438,1.1268501,1.8088789,-0.2377055,-0.0049740532,-1.1241226,-1.2215561,-0.00956228,-0.62237704,0
2.5517504,2.185652,-0.47963667,-1.7746309,-2.1155663,0.19520864,-3.103071,0.832137,1.057192,-0.63881373,-1.1436046,-0.58374965,-0.38544434,1.1441002,-0.6888941,1.1562059,0.9320336,-0.17964405,0
2.5924609,5.375206,-1.3144248,-2.7325964,-0.44736198,-1.7864542,2.2810345,2.0475423,-0.525884,0.22519328,0.18047953,-1.0180545,0.052784063,-0.26560876,0.52539945,-0.6469304,-0.68848974,-0.5561204,0
5.927164,2.8251724,-1.2751617,0.30216244,-0.71585095,-3.4824972,4.1068573,-1.1824489,-1.521599,2.3790214,0.29459116,0.53900844,-1.599617,1.0329547,-0.6323575,0.9554195,-0.17995606,-0.60452294,0
7.0404778,9.366737,-1.5704936,0.47725052,-2.135384,-0.63212556,0.86767447,-0.67479557,-1.2924858,-0.39435107,-0.094757974,-1.7034924,1.2378896,-0.2779514,1.0502417,-0.17981757,-0.852022,0.06104163,0
6.2506804,2.471611,-3.9389415,0.7093339,-3.9200811,-0.78060347,1.2058326,1.6989582,1.509818,-0.4195545,0.8540846,-1.2267094,0.8520951,-0.33083943,-0.20444177,0.15664977,0.6416934,-0.041804843,0
4.507677,6.0231967,-5.9044175,2.6525085,-1.3769675,-1.368086,0.8411632,1.2478027,-0.022624196,0.8465726,-1.0400457,-1.1596463,0.38338363,0.27609244,-0.40919653,1.5248766,0.24579227,-0.022858074,0
3.4374824,3.428837,-1.2419634,0.56437236,2.0336022,-0.38327247,3.0828195,-0.6142738,-1.2487543,1.5532584,0.73180944,1.3663217,-1.7293729,-0.42776376,-1.3479397,0.08055809,-0.17368017,-0.46097457,0
4.94793,3.214794,-2.295952,0.42264834,-1.2429062,1.2593162,0.20671004,-1.5712357,-1.3139013,0.6969201,-0.4781143,1.3917956,-1.0246366,-1.1948681,-0.80292857,0.34121102,0.5578872,-0.5454163,0
3.1663907,1.3811167,-0.7996204,2.3981185,-0.40890035,0.29006848,-0.94838136,-1.5187063,-0.7206718,0.9777632,0.35981223,-0.13230109,0.04485174,-1.0149014,-0.88665414,0.097710654,0.28717372,1.1565473,0
2.4102309,1.4961724,-1.3864433,1.5308479,0.85537165,-2.3297875,0.55555564,-0.19687322,-0.3782263,1.2587242,0.38194042,0.14554141,-1.3995857,-1.5383916,-1.1269011,0.39294174,0.5444167,-0.0727853,0
4.1979055,4.2886944,-1.3920093,-1.3873425,-2.998048,0.51597077,-0.23265791,-0.46000585,0.6386563,-0.61028135,1.159676,1.4883769,-0.042041406,0.17820622,0.6746808,0.4121352,0.016792025,0.13709135,0
10.132671,6.713036,-0.39270473,2.0448456,-3.3965194,1.3829947,-0.66010594,-0.8810568,-1.1519079,0.42492044,0.9537085,0.4984086,0.15534185,-0.6314557,-0.5965357,-0.9097979,1.0020107,-0.4023522,0
3.228876,4.535036,-1.6635256,-2.0083394,0.414884,-2.6070585,0.89320207,1.2269084,0.65257525,-3.214616,0.11219692,0.26665786,-0.9236886,-0.8594573,-0.23462673,0.019959098,-0.05624011,0.42007685,0
4.537108,2.1637294,-2.1868687,-1.6308978,2.3046134,-0.4255321,-3.6125789,0.60892767,-0.10266481,0.21557723,-0.12473415,0.38744682,-0.7546201,-1.0269438,-0.12902029,-1.194094,0.5113892,-1.998705,0
5.4600244,3.262334,-2.427034,-1.5084031,-4.271134,-1.9105722,0.9338945,-1.0425092,-0.5803265,-0.6654449,0.9051965,-1.2995175,1.6997188,0.31444633,0.08865191,-0.32509685,-0.28505456,0.44026282,0
-2.7920022,1.3905239,0.88781714,-2.2447722,1.0235506,-0.810648,1.0389204,0.4752444,0.27608225,3.749781,-1.2128475,0.22080691,0.13544501,0.787401,0.11811245,0.3943324,0.098555386,0.020791465,0
-2.420172,0.39299062,-2.768174,-3.4560645,1.5840772,2.3632863,0.48265177,1.5029788,1.1239858,1.3102527,-0.07725499,1.1486517,-0.123920284,-1.5194596,0.4243095,0.24793684,-0.31251672,0.5650684,0
4.4872313,5.5481153,0.5390674,1.2840239,2.0928435,-0.09262524,3.2830794,-0.8212464,2.4106383,0.059839364,-2.3011427,0.9200688,-0.44206512,1.1776862,-1.6058075,-0.49357387,0.68279785,-1.6145599,0
1.2090201,4.1068144,-0.042234715,0.5975318,-2.7110815,-1.5177491,2.784329,-1.6815226,0.5734639,0.42982054,0.23205586,-0.47718182,0.3795299,-0.5000898,0.48091364,0.34589994,0.0043456065,0.2767261,0
-2.9157295,6.222007,1.0483747,-0.29945806,2.1844678,1.4537418,3.3512924,1.5154215,1.0462439,2.9777076,0.5403808,0.53308237,2.3828669,1.4855884,0.6502598,-0.39599878,-0.78322047,0.10689565,0
-0.33948323,3.04346,3.2523987,-1.7309399,-1.1915208,1.8221703,0.80257106,0.12088397,1.568594,2.559328,-0.057541426,0.49016747,-0.4756938,0.76592356,-1.230536,0.8806905,0.633858,0.33624136,0
4.0964355,4.510057,-3.3584638,1.203427,0.9298255,-0.9056789,0.9407254,2.8451684,-2.3657086,0.40202728,0.6900259,0.81598085,-2.6472468,0.14565729,-1.0879498,1.1895123,-1.1087945,0.39655644,0
-0.31642506,6.372055,0.03976406,-1.5055897,5.0002146,-0.031380646,1.5927464,-1.3343418,0.24083538,0.8759604,-0.74348867,0.118589945,-0.3829263,-1.5941064,0.84905,-1.6362834,-0.9214858,-0.36807424,0
2.2192671,3.5317657,-1.6188235,-2.7477083,-1.2903334,-2.147748,-0.32701913,1.2900958,1.1550543,-0.80974346,0.11469676,1.5002946,0.53808385,-0.12977216,-0.59221447,0.14736332,0.23452224,0.91758245,0
-0.9581485,4.9736533,-1.38578,-0.917593,-2.9844582,1.3202275,0.09227022,-0.095828556,0.75989366,-0.84298617,0.22990738,0.28578243,0.19734035,-1.2130044,-0.26464397,0.10119178,0.3317186,-0.22317383,0
3.3035533,5.5398517,-3.1016774,0.48564455,-0.12152991,-3.1482809,2.797466,0.065791935,-0.358996,0.80944985,1.3844165,-0.18606192,0.6962463,-0.5271523,0.7424712,0.99949557,-0.103149526,0.48657942,0
7.1691127,5.5007405,0.040892556,1.3837061,1.1920881,-0.7645638,2.174194,-0.06863362,-0.6628978,0.3560688,-1.0071014,-0.729756,-0.053506833,0.31523377,-0.577734,1.0739472,0.73384434,-0.26783046,0
-0.10848847,5.8742642,-1.775692,2.122758,2.100692,-4.564477,3.27349,-1.7716755,0.24645784,-0.36261353,-1.6419321,-0.5672223,-0.30751616,-2.0247145,0.59867287,0.4338171,0.73272604,0.18850994,0
4.55664,5.963402,1.6210228,-0.57055855,-2.255139,1.3155961,0.31437123,-0.5812334,0.667396,0.5004096,2.0594382,0.77706754,0.123856306,0.25508574,0.353452,-0.26039526,-0.06723701,-0.39051974,0
2.4074578,6.692024,0.046677805,2.005104,2.4979618,-1.3713769,1.5635433,-2.1488109,0.6495039,0.39977494,-0.88985276,-0.1844419,0.120073944,-0.38691857,0.12880008,-0.567393,1.101721,-1.0250139,0
1.542832,5.683816,-2.8248138,-2.1950006,-0.34935445,0.80928516,1.2092487,1.6588055,-1.8899366,1.0903356,0.52806467,-0.30456486,-1.7232891,-0.73470277,0.39472237,0.8972121,-1.444576,-0.9860195,0
3.7580347,0.23078977,-2.331082,-0.35486245,-4.309969,-2.5883663,0.61984575,-3.1726766,-1.101412,1.3108099,3.2722394,-0.09032183,-0.032834947,-0.7183993,0.02658966,0.74952215,1.0767741,-0.1023528,0
3.836206,3.8040557,-1.3042558,1.9652228,-0.9696862,-3.746349,1.8749337,-0.01332982,-1.5308684,2.5680094,-1.5538108,0.5647536,-0.2260188,-1.2081767,-1.421942,0.2142278,-0.17078814,-0.9790351,0
3.6500556,2.6473467,-1.6091338,0.23289272,0.10982223,-2.5299883,-0.3814752,-1.0552974,0.24800621,1.4361353,2.2112257,0.3005602,-0.3145648,-0.8873636,1.046618,-0.9748262,0.73804843,-0.6120209,0
0.1972545,3.3700244,-1.2618028,1.8098942,0.031969354,-1.72449,1.9354346,-0.6186153,0.26733536,0.91339177,-0.032092426,0.47257063,-0.027545447,-1.1458625,-0.93032485,-0.6270513,1.4751316,0.034288656,0
7.601786,8.043435,-6.0906725,-1.6962152,-1.8417996,-0.29068395,2.2443283,1.3566792,0.29558975,-1.3473989,2.6275723,-0.7557556,-0.5421747,0.0285303,1.2158859,0.18260238,0.7040561,0.12412162,0
2.4543958,6.4249177,-2.1712477,-1.8409444,0.27081287,-0.67777336,0.107458346,0.61297095,0.19159181,-3.103383,1.2057055,-0.05871235,0.2486113,-0.106254995,0.45947042,-1.463466,-0.11379014,0.17075992,0
2.639808,6.403821,-1.1136849,-0.16759206,3.6198049,-1.9373254,0.43021873,-1.0986761,-1.9046682,-0.0065322975,-2.9330819,-0.13846803,0.20062907,1.027536,0.038075406,0.08438325,-1.0731246,-0.15686443,0
-0.25838393,3.959843,1.1962805,0.834663,-0.77548105,0.28150162,1.2269093,-2.4053123,1.5626426,0.36196923,0.24234514,0.56001884,-0.14059407,0.62049574,-0.7321352,0.015117295,0.54886425,0.7496665,0
4.722343,3.7081733,0.19846398,-0.8010622,2.9763536,-1.202762,-2.6213567,1.1178126,-0.027162772,1.2095923,0.5355894,1.3775771,-0.5781466,0.012303645,0.40274492,-0.94092274,-0.6730821,-0.5109959,0
7.5742383,4.5040874,1.8314112,-1.3044337,-2.4199913,0.84004164,2.3088033,0.6990776,0.5233632,-0.47999242,-0.5013834,1.659855,0.54522675,1.7526127,-0.76661944,0.17694469,-0.3843072,-1.0667326,0
4.608603,2.9603033,-4.1208425,0.2898828,-1.8503543,-3.033037,1.9334639,0.32331374,0.66067123,-0.19209765,0.92495537,-0.50317806,0.3759605,-0.060363177,0.09896186,-0.062098064,-0.067912206,-1.1090984,0
-0.22232297,1.6331459,-1.3678523,-2.392584,-1.4118522,-1.299287,1.2107297,-1.4120843,0.57024467,0.5327095,0.33432353,0.08242305,-0.4863598,-1.8597099,-0.6500337,-0.03791568,0.63535196,-0.094051056,0
1.9090921,7.988509,-0.8701864,1.3868288,2.453574,-1.1287156,1.5088553,-1.1727742,0.80764675,1.8572737,-1.3195763,0.5119833,-0.49585706,-0.33508956,0.46264473,-0.98432827,-0.007851098,0.09316542,0
3.7030864,0.8764981,-3.6675076,-0.5571014,0.91055244,-0.7350808,-0.41645768,-1.8443515,0.83831954,1.1975062,0.8566727,0.9161093,0.36576608,-0.36030743,-0.7181869,-0.6173574,-0.6684188,-0.09642113,0
0.5921191,1.5477711,-4.98385,-1.957445,-2.4230878,-2.7289748,-0.8201597,0.39585835,1.5801717,-0.6132601,-0.43852434,-1.6501726,-0.85310674,-1.2927804,0.93308187,0.7598032,0.3455856,-0.12228806,0
5.2598095,1.8922772,-1.2288445,-0.5882366,-2.325888,-0.7332045,0.9524571,-0.29481184,-1.2333862,-1.8204747,-0.70844895,-1.408553,1.3079835,0.8963198,-0.6540683,0.8161594,-0.4367052,0.05260647,0
3.536664,3.8235028,-1.400674,0.12844619,3.263387,-4.785958,4.773165,1.0056486,0.868709,-2.7406354,-1.9001778,0.3562326,-0.95214725,-0.9898915,0.9300584,-0.6976315,-0.9047374,1.4416559,0
3.6424575,7.227902,-2.1309545,0.20613724,1.5909853,-1.0079027,2.0022538,-0.8595426,1.0407025,3.3135312,-2.0959578,0.68250245,0.37439537,0.40370598,0.13132776,-1.0875492,0.27911335,-1.0927128,0
10.379775,1.6563531,-1.9861125,0.48548746,-1.8051984,-2.4491427,-0.45930487,-0.96904707,-1.0756911,0.22394417,0.1588527,0.3483148,0.34184477,0.015989956,0.29373363,1.4806525,1.3447605,-0.7562787,0
-0.5051905,4.2336226,-2.3838124,0.0037682694,1.6411886,-1.9569142,1.1337073,-1.9943858,-1.6322291,0.4645286,-0.915915,-1.1674879,0.92838067,0.24734035,-0.17187722,-0.4326266,-0.35709524,0.2097081,0
4.4872313,5.5481153,0.5390674,1.2840239,2.0928435,-0.09262524,3.2830794,-0.8212464,2.4106383,0.059839364,-2.3011427,0.9200688,-0.44206512,1.1776862,-1.6058075,-0.49357387,0.68279785,-1.6145599,0
8.125557,6.337428,-0.569234,0.30998462,-6.001009,-2.1127205,1.9437037,0.42790318,-1.4049048,1.2957134,3.2510333,-0.9868107,-0.44306555,-0.115369655,0.745175,2.5104053,-1.1050401,-0.34445187,0
7.099185,6.6352124,-0.112143174,1.0645944,-0.49277747,-1.9673564,3.6136186,1.8114817,0.4928938,-1.8167933,-0.92997724,-0.20625994,-0.56077266,0.28399834,0.47550437,1.33351,-0.35938147,0.022970835,0
3.3809595,3.1063097,-3.108366,0.8361039,-1.0009687,-3.314989,1.5243688,-0.71416134,0.067532815,1.9774776,-1.2272787,-0.24780749,-1.3122399,-1.1127493,0.69556564,-0.24078144,-0.57854605,0.25166804,0
5.542422,5.8650746,-2.767376,-0.9047376,-4.1388483,-1.043607,-2.5329425,1.8767848,0.934364,-0.88345355,1.3544072,-1.3190489,0.5382608,0.43118867,0.10709181,-1.2977248,1.4527091,0.22688822,0
2.5670507,7.059938,-3.0827792,-2.5292711,1.7232567,0.2163488,0.1333479,1.6343862,1.0160286,0.21452188,1.22986,-0.35784942,-0.62999934,-0.65713865,-0.38331655,0.02962207,-0.39893547,-1.3103597,0
2.2149282,6.04098,-0.82447135,1.5762284,-0.20380075,-0.64454037,-0.9326148,-0.32253817,0.5570956,-0.18473847,0.5842189,-0.032844406,0.19495551,0.58887255,-0.20949651,-0.22585307,-0.32914698,0.069079064,0
